name,color,aroma,regions
Тюльпан,синий,умеренный,['Африка']
Пион,зелёный,слабый,"['Северная Америка', 'Австралия', 'Южная Америка']"
Гвоздика,синий,сильный,"['Северная Америка', 'Австралия', 'Южная Америка']"
Маргаритка,оранжевый,сильный,['Африка']
Роза,красный,сильный,"['Австралия', 'Северная Америка']"
Орхидея,синий,умеренный,['Южная Америка']
Бархатцы,синий,сильный,"['Южная Америка', 'Австралия']"
Пион,жёлтый,сильный,['Австралия']
Тюльпан,синий,слабый,"['Азия', 'Африка']"
Маргаритка,белый,умеренный,"['Австралия', 'Южная Америка', 'Северная Америка']"
Бархатцы,синий,умеренный,['Северная Америка']
Хризантема,синий,слабый,"['Европа', 'Южная Америка']"
Тюльпан,розовый,умеренный,"['Африка', 'Северная Америка', 'Европа']"
Бегония,жёлтый,умеренный,"['Европа', 'Африка', 'Северная Америка']"
Хризантема,оранжевый,слабый,"['Южная Америка', 'Европа', 'Азия']"
Орхидея,жёлтый,слабый,"['Азия', 'Европа']"
Бархатцы,зелёный,умеренный,"['Австралия', 'Африка', 'Европа']"
Нарцисс,зелёный,умеренный,['Южная Америка']
Гиацинт,голубой,сильный,"['Южная Америка', 'Австралия', 'Европа']"
Лаванда,оранжевый,слабый,"['Северная Америка', 'Австралия', 'Азия']"
Гиацинт,синий,слабый,"['Европа', 'Африка']"
Роза,оранжевый,слабый,"['Африка', 'Южная Америка']"
Бархатцы,зелёный,слабый,['Австралия']
Гиацинт,синий,сильный,"['Европа', 'Северная Америка', 'Южная Америка']"
Бархатцы,жёлтый,умеренный,"['Европа', 'Азия']"
Бегония,оранжевый,умеренный,"['Африка', 'Северная Америка']"
Бегония,зелёный,умеренный,['Северная Америка']
Роза,розовый,слабый,"['Африка', 'Европа', 'Австралия']"
Пион,голубой,умеренный,['Европа']
Бархатцы,голубой,сильный,['Африка']
Бархатцы,розовый,умеренный,"['Северная Америка', 'Австралия', 'Европа']"
Пион,оранжевый,слабый,"['Австралия', 'Южная Америка', 'Азия']"
Маргаритка,жёлтый,слабый,"['Европа', 'Северная Америка', 'Азия']"
Нарцисс,белый,умеренный,['Северная Америка']
Бархатцы,зелёный,умеренный,['Южная Америка']
Лаванда,жёлтый,слабый,"['Азия', 'Южная Америка', 'Австралия']"
Лаванда,фиолетовый,слабый,"['Европа', 'Азия', 'Африка']"
Маргаритка,голубой,сильный,"['Южная Америка', 'Азия']"
Хризантема,зелёный,умеренный,['Африка']
Нарцисс,белый,сильный,"['Азия', 'Северная Америка']"
Лаванда,красный,слабый,"['Азия', 'Африка']"
Роза,жёлтый,сильный,['Северная Америка']
Бархатцы,розовый,сильный,"['Азия', 'Европа', 'Южная Америка']"
Орхидея,синий,сильный,"['Южная Америка', 'Северная Америка', 'Азия']"
Гвоздика,голубой,умеренный,"['Африка', 'Южная Америка']"
Гиацинт,жёлтый,умеренный,"['Африка', 'Азия', 'Европа']"
Роза,белый,умеренный,"['Южная Америка', 'Европа']"
Жасмин,фиолетовый,слабый,"['Северная Америка', 'Африка', 'Европа']"
Пион,розовый,умеренный,"['Азия', 'Европа']"
Гвоздика,фиолетовый,слабый,"['Азия', 'Европа']"
Гвоздика,оранжевый,слабый,['Азия']
Гвоздика,фиолетовый,сильный,['Южная Америка']
Бегония,голубой,умеренный,"['Северная Америка', 'Африка']"
Хризантема,красный,умеренный,"['Азия', 'Австралия', 'Южная Америка']"
Лаванда,голубой,умеренный,['Европа']
Хризантема,красный,слабый,"['Азия', 'Африка']"
Гвоздика,красный,сильный,"['Азия', 'Южная Америка']"
Тюльпан,голубой,сильный,"['Африка', 'Европа']"
Жасмин,голубой,умеренный,"['Европа', 'Южная Америка', 'Северная Америка']"
Бегония,красный,слабый,"['Азия', 'Европа']"
Бархатцы,розовый,умеренный,"['Азия', 'Австралия']"
Маргаритка,зелёный,умеренный,['Северная Америка']
Пион,жёлтый,сильный,['Африка']
Маргаритка,синий,сильный,"['Азия', 'Африка']"
Гвоздика,красный,сильный,"['Азия', 'Европа']"
Орхидея,синий,сильный,"['Северная Америка', 'Южная Америка']"
Орхидея,розовый,слабый,"['Африка', 'Австралия', 'Южная Америка']"
Хризантема,синий,слабый,"['Южная Америка', 'Европа']"
Роза,красный,слабый,"['Северная Америка', 'Азия', 'Европа']"
Бархатцы,оранжевый,сильный,"['Северная Америка', 'Южная Америка']"
Тюльпан,розовый,сильный,"['Северная Америка', 'Европа']"
Пион,оранжевый,умеренный,"['Европа', 'Азия']"
Лилия,синий,сильный,['Северная Америка']
Пион,красный,сильный,['Северная Америка']
Орхидея,оранжевый,слабый,"['Африка', 'Европа', 'Австралия']"
Бархатцы,синий,сильный,"['Европа', 'Азия']"
Пион,синий,сильный,"['Южная Америка', 'Азия']"
Орхидея,оранжевый,умеренный,['Африка']
Лилия,красный,умеренный,"['Африка', 'Азия']"
Хризантема,красный,слабый,"['Европа', 'Южная Америка']"
Лилия,розовый,сильный,"['Европа', 'Северная Америка', 'Африка']"
Жасмин,оранжевый,сильный,"['Европа', 'Южная Америка', 'Африка']"
Орхидея,розовый,сильный,"['Австралия', 'Европа']"
Бархатцы,оранжевый,слабый,"['Европа', 'Азия']"
Бархатцы,оранжевый,слабый,"['Южная Америка', 'Северная Америка']"
Лилия,голубой,сильный,"['Азия', 'Южная Америка']"
Роза,жёлтый,умеренный,['Северная Америка']
Хризантема,зелёный,умеренный,"['Европа', 'Австралия']"
Пион,синий,сильный,['Африка']
Пион,синий,сильный,['Северная Америка']
Лаванда,синий,сильный,['Австралия']
Пион,фиолетовый,умеренный,"['Азия', 'Африка', 'Австралия']"
Маргаритка,синий,сильный,"['Северная Америка', 'Азия']"
Гиацинт,красный,слабый,['Европа']
Гвоздика,фиолетовый,сильный,['Африка']
Гвоздика,красный,слабый,"['Азия', 'Северная Америка', 'Африка']"
Роза,розовый,слабый,"['Северная Америка', 'Южная Америка']"
Орхидея,синий,сильный,['Африка']
Гвоздика,жёлтый,умеренный,"['Южная Америка', 'Северная Америка', 'Африка']"
Бархатцы,фиолетовый,сильный,['Европа']
Маргаритка,оранжевый,умеренный,"['Южная Америка', 'Австралия', 'Азия']"
Тюльпан,жёлтый,умеренный,['Северная Америка']
Тюльпан,оранжевый,умеренный,"['Южная Америка', 'Азия', 'Европа']"
Пион,розовый,сильный,"['Австралия', 'Европа']"
Лаванда,зелёный,сильный,['Южная Америка']
Лилия,оранжевый,слабый,['Южная Америка']
Хризантема,синий,сильный,"['Африка', 'Северная Америка']"
Бегония,зелёный,слабый,"['Африка', 'Австралия']"
Роза,зелёный,сильный,"['Европа', 'Австралия']"
Лилия,голубой,слабый,['Азия']
Маргаритка,голубой,сильный,"['Азия', 'Европа', 'Южная Америка']"
Бегония,жёлтый,умеренный,"['Южная Америка', 'Африка', 'Северная Америка']"
Гиацинт,голубой,умеренный,"['Азия', 'Европа', 'Южная Америка']"
Лаванда,белый,слабый,"['Австралия', 'Африка']"
Нарцисс,красный,сильный,['Австралия']
Лаванда,оранжевый,умеренный,"['Азия', 'Африка']"
Гиацинт,белый,слабый,['Северная Америка']
Маргаритка,жёлтый,умеренный,['Европа']
Бархатцы,голубой,сильный,"['Северная Америка', 'Африка', 'Азия']"
Лаванда,розовый,сильный,['Европа']
Жасмин,фиолетовый,умеренный,"['Южная Америка', 'Азия']"
Гвоздика,фиолетовый,сильный,"['Африка', 'Австралия']"
Бегония,оранжевый,умеренный,"['Северная Америка', 'Европа', 'Австралия']"
Тюльпан,синий,слабый,['Европа']
Пион,зелёный,сильный,['Азия']
Пион,белый,сильный,"['Австралия', 'Северная Америка']"
Лилия,голубой,слабый,['Азия']
Орхидея,голубой,сильный,['Северная Америка']
Жасмин,красный,умеренный,"['Азия', 'Южная Америка', 'Африка']"
Роза,розовый,умеренный,"['Южная Америка', 'Африка']"
Нарцисс,синий,сильный,"['Австралия', 'Азия', 'Южная Америка']"
Бархатцы,розовый,умеренный,"['Северная Америка', 'Южная Америка', 'Австралия']"
Лилия,зелёный,умеренный,['Африка']
Бегония,розовый,сильный,['Северная Америка']
Маргаритка,оранжевый,слабый,"['Северная Америка', 'Южная Америка']"
Пион,фиолетовый,умеренный,['Северная Америка']
Бегония,красный,сильный,"['Африка', 'Азия', 'Южная Америка']"
Тюльпан,синий,умеренный,['Австралия']
Жасмин,зелёный,сильный,['Азия']
Орхидея,жёлтый,слабый,['Азия']
Маргаритка,жёлтый,сильный,"['Азия', 'Северная Америка', 'Европа']"
Жасмин,розовый,умеренный,"['Европа', 'Азия', 'Южная Америка']"
Орхидея,голубой,умеренный,"['Африка', 'Австралия', 'Южная Америка']"
Роза,зелёный,слабый,['Азия']
Тюльпан,розовый,сильный,"['Австралия', 'Азия', 'Африка']"
Нарцисс,фиолетовый,сильный,['Азия']
Пион,белый,умеренный,"['Азия', 'Африка', 'Северная Америка']"
Орхидея,жёлтый,умеренный,"['Азия', 'Северная Америка']"
Орхидея,розовый,умеренный,"['Европа', 'Северная Америка']"
Хризантема,розовый,умеренный,"['Азия', 'Северная Америка']"
Лаванда,фиолетовый,умеренный,"['Азия', 'Австралия']"
Маргаритка,фиолетовый,умеренный,"['Северная Америка', 'Азия', 'Африка']"
Нарцисс,жёлтый,сильный,"['Европа', 'Азия', 'Австралия']"
Жасмин,розовый,умеренный,"['Африка', 'Южная Америка', 'Австралия']"
Лаванда,красный,умеренный,"['Южная Америка', 'Азия', 'Северная Америка']"
Жасмин,жёлтый,сильный,"['Южная Америка', 'Европа']"
Лилия,фиолетовый,умеренный,"['Европа', 'Африка', 'Австралия']"
Гиацинт,красный,сильный,"['Северная Америка', 'Африка']"
Лилия,розовый,слабый,"['Австралия', 'Европа']"
Хризантема,синий,сильный,['Европа']
Лаванда,жёлтый,сильный,['Южная Америка']
Роза,синий,слабый,"['Северная Америка', 'Австралия']"
Гвоздика,красный,сильный,"['Африка', 'Северная Америка', 'Австралия']"
Лилия,красный,умеренный,['Южная Америка']
Орхидея,оранжевый,умеренный,['Африка']
Жасмин,жёлтый,умеренный,['Африка']
Лилия,розовый,слабый,"['Азия', 'Северная Америка', 'Южная Америка']"
Нарцисс,розовый,сильный,"['Азия', 'Южная Америка', 'Австралия']"
Орхидея,фиолетовый,сильный,['Австралия']
Гиацинт,зелёный,умеренный,"['Азия', 'Африка']"
Орхидея,оранжевый,слабый,['Африка']
Лилия,белый,умеренный,"['Австралия', 'Южная Америка', 'Северная Америка']"
Гиацинт,фиолетовый,сильный,['Азия']
Орхидея,зелёный,сильный,"['Европа', 'Северная Америка']"
Тюльпан,белый,умеренный,['Азия']
Маргаритка,фиолетовый,сильный,"['Северная Америка', 'Южная Америка']"
Тюльпан,розовый,умеренный,['Северная Америка']
Лилия,голубой,слабый,['Северная Америка']
Хризантема,синий,слабый,"['Австралия', 'Европа', 'Северная Америка']"
Лилия,жёлтый,слабый,"['Южная Америка', 'Азия', 'Африка']"
Лилия,зелёный,слабый,"['Северная Америка', 'Азия']"
Бархатцы,красный,сильный,"['Азия', 'Австралия', 'Южная Америка']"
Тюльпан,фиолетовый,умеренный,['Южная Америка']
Маргаритка,голубой,сильный,"['Африка', 'Азия']"
Гиацинт,фиолетовый,слабый,['Австралия']
Лилия,оранжевый,слабый,"['Северная Америка', 'Африка', 'Европа']"
Нарцисс,фиолетовый,умеренный,['Африка']
Пион,розовый,умеренный,"['Южная Америка', 'Европа']"
Бегония,фиолетовый,слабый,"['Австралия', 'Азия', 'Северная Америка']"
Маргаритка,оранжевый,умеренный,"['Австралия', 'Южная Америка', 'Африка']"
Нарцисс,оранжевый,умеренный,"['Южная Америка', 'Австралия', 'Северная Америка']"
Орхидея,зелёный,умеренный,"['Европа', 'Азия', 'Северная Америка']"
Маргаритка,розовый,умеренный,"['Европа', 'Азия']"
Нарцисс,розовый,сильный,"['Азия', 'Австралия', 'Европа']"
Лаванда,розовый,сильный,"['Азия', 'Европа']"
Хризантема,белый,умеренный,"['Австралия', 'Азия', 'Африка']"
Бархатцы,розовый,умеренный,"['Азия', 'Южная Америка']"
Маргаритка,красный,умеренный,"['Африка', 'Азия']"
Бегония,синий,умеренный,['Африка']
Лилия,оранжевый,слабый,"['Южная Америка', 'Австралия', 'Азия']"
Роза,красный,умеренный,"['Австралия', 'Южная Америка', 'Африка']"
Гвоздика,голубой,умеренный,"['Южная Америка', 'Австралия', 'Африка']"
Лилия,красный,умеренный,"['Африка', 'Южная Америка']"
Лилия,зелёный,умеренный,"['Европа', 'Южная Америка', 'Австралия']"
Гиацинт,фиолетовый,умеренный,['Австралия']
Тюльпан,розовый,сильный,"['Азия', 'Австралия']"
Лаванда,фиолетовый,умеренный,"['Северная Америка', 'Южная Америка']"
Гвоздика,фиолетовый,сильный,"['Азия', 'Африка', 'Северная Америка']"
Бегония,синий,слабый,['Южная Америка']
Бархатцы,красный,сильный,"['Австралия', 'Африка']"
Бегония,голубой,умеренный,"['Европа', 'Южная Америка']"
Нарцисс,красный,слабый,"['Европа', 'Северная Америка']"
Пион,голубой,слабый,['Европа']
Жасмин,жёлтый,умеренный,['Африка']
Лаванда,жёлтый,слабый,"['Южная Америка', 'Европа', 'Африка']"
Маргаритка,синий,слабый,"['Южная Америка', 'Европа', 'Азия']"
Жасмин,красный,сильный,"['Азия', 'Южная Америка', 'Северная Америка']"
Жасмин,голубой,умеренный,"['Африка', 'Южная Америка']"
Маргаритка,зелёный,слабый,"['Европа', 'Азия']"
Маргаритка,фиолетовый,умеренный,['Азия']
Хризантема,оранжевый,сильный,"['Азия', 'Африка']"
Роза,синий,умеренный,['Европа']
Лилия,белый,умеренный,"['Южная Америка', 'Европа', 'Австралия']"
Лаванда,красный,сильный,"['Австралия', 'Северная Америка']"
Бегония,синий,умеренный,"['Африка', 'Австралия', 'Южная Америка']"
Жасмин,фиолетовый,сильный,"['Австралия', 'Северная Америка']"
Гиацинт,фиолетовый,сильный,['Африка']
Бегония,розовый,слабый,"['Южная Америка', 'Европа', 'Африка']"
Бархатцы,белый,сильный,"['Южная Америка', 'Европа', 'Австралия']"
Лилия,жёлтый,умеренный,"['Европа', 'Азия']"
Гиацинт,оранжевый,умеренный,"['Северная Америка', 'Европа']"
Орхидея,голубой,умеренный,"['Африка', 'Северная Америка']"
Орхидея,фиолетовый,умеренный,"['Европа', 'Австралия']"
Жасмин,голубой,сильный,['Европа']
Лаванда,красный,сильный,['Австралия']
Гвоздика,розовый,слабый,"['Азия', 'Австралия']"
Хризантема,розовый,умеренный,"['Африка', 'Азия']"
Лилия,красный,слабый,"['Азия', 'Южная Америка']"
Лаванда,красный,сильный,"['Южная Америка', 'Северная Америка', 'Австралия']"
Жасмин,голубой,слабый,"['Австралия', 'Европа', 'Африка']"
Бегония,фиолетовый,сильный,"['Европа', 'Северная Америка', 'Африка']"
Нарцисс,красный,слабый,['Европа']
Лилия,белый,слабый,['Северная Америка']
Хризантема,красный,слабый,"['Южная Америка', 'Азия', 'Африка']"
Хризантема,красный,сильный,['Южная Америка']
Хризантема,розовый,умеренный,"['Австралия', 'Европа', 'Азия']"
Бархатцы,красный,слабый,"['Азия', 'Австралия']"
Хризантема,зелёный,умеренный,"['Северная Америка', 'Африка', 'Азия']"
Тюльпан,фиолетовый,сильный,['Африка']
Бархатцы,фиолетовый,умеренный,['Азия']
Бархатцы,зелёный,слабый,"['Азия', 'Австралия', 'Южная Америка']"
Роза,фиолетовый,слабый,"['Северная Америка', 'Азия']"
Бархатцы,оранжевый,умеренный,"['Европа', 'Австралия']"
Нарцисс,зелёный,умеренный,"['Европа', 'Азия']"
Гиацинт,розовый,сильный,['Австралия']
Лаванда,белый,умеренный,['Австралия']
Лаванда,жёлтый,сильный,"['Южная Америка', 'Европа']"
Маргаритка,розовый,слабый,"['Африка', 'Европа']"
Бархатцы,оранжевый,слабый,"['Австралия', 'Южная Америка']"
Гвоздика,оранжевый,сильный,"['Австралия', 'Африка', 'Северная Америка']"
Роза,белый,слабый,['Северная Америка']
Пион,жёлтый,слабый,"['Южная Америка', 'Азия', 'Австралия']"
Пион,белый,умеренный,"['Европа', 'Австралия', 'Южная Америка']"
Пион,зелёный,умеренный,"['Северная Америка', 'Австралия']"
Лаванда,фиолетовый,умеренный,['Азия']
Гвоздика,жёлтый,слабый,['Северная Америка']
Бархатцы,оранжевый,умеренный,"['Азия', 'Африка', 'Южная Америка']"
Маргаритка,голубой,умеренный,"['Азия', 'Южная Америка']"
Гвоздика,зелёный,слабый,"['Австралия', 'Азия']"
Гвоздика,розовый,сильный,"['Азия', 'Южная Америка']"
Бархатцы,фиолетовый,умеренный,"['Южная Америка', 'Европа', 'Азия']"
Бегония,жёлтый,умеренный,"['Австралия', 'Африка', 'Европа']"
Жасмин,голубой,слабый,"['Южная Америка', 'Европа', 'Азия']"
Нарцисс,фиолетовый,сильный,"['Южная Америка', 'Северная Америка']"
Гиацинт,зелёный,умеренный,"['Австралия', 'Южная Америка', 'Азия']"
Хризантема,белый,сильный,"['Южная Америка', 'Северная Америка']"
Хризантема,белый,умеренный,"['Северная Америка', 'Южная Америка']"
Лилия,красный,сильный,"['Австралия', 'Северная Америка', 'Азия']"
Нарцисс,фиолетовый,слабый,['Северная Америка']
Роза,оранжевый,слабый,"['Южная Америка', 'Северная Америка', 'Азия']"
Бегония,жёлтый,слабый,"['Австралия', 'Южная Америка', 'Северная Америка']"
Бегония,оранжевый,сильный,['Азия']
Гиацинт,фиолетовый,сильный,['Северная Америка']
Тюльпан,оранжевый,умеренный,"['Австралия', 'Южная Америка']"
Жасмин,розовый,умеренный,"['Австралия', 'Северная Америка']"
Гвоздика,розовый,умеренный,"['Южная Америка', 'Австралия']"
Маргаритка,жёлтый,слабый,['Азия']
Лаванда,оранжевый,сильный,['Африка']
Бархатцы,зелёный,сильный,['Европа']
Орхидея,голубой,умеренный,['Азия']
Орхидея,зелёный,умеренный,"['Азия', 'Северная Америка']"
Роза,жёлтый,слабый,"['Австралия', 'Африка']"
Бархатцы,фиолетовый,сильный,"['Европа', 'Азия', 'Австралия']"
Пион,голубой,умеренный,"['Азия', 'Европа']"
Пион,голубой,сильный,['Европа']
Нарцисс,оранжевый,сильный,"['Южная Америка', 'Европа', 'Австралия']"
Лаванда,белый,сильный,['Азия']
Гиацинт,белый,сильный,['Австралия']
Лаванда,красный,слабый,['Европа']
Бархатцы,белый,слабый,"['Африка', 'Австралия']"
Гвоздика,жёлтый,умеренный,"['Северная Америка', 'Южная Америка', 'Европа']"
Орхидея,оранжевый,сильный,['Австралия']
Лилия,жёлтый,сильный,"['Европа', 'Северная Америка']"
Пион,розовый,слабый,['Южная Америка']
Пион,синий,умеренный,"['Европа', 'Африка', 'Азия']"
Бегония,оранжевый,сильный,"['Южная Америка', 'Африка', 'Азия']"
Гвоздика,фиолетовый,сильный,"['Азия', 'Африка']"
Лаванда,голубой,умеренный,"['Северная Америка', 'Африка', 'Южная Америка']"
Орхидея,голубой,умеренный,['Южная Америка']
Орхидея,жёлтый,слабый,['Северная Америка']
Лаванда,белый,умеренный,"['Африка', 'Европа', 'Северная Америка']"
Бегония,жёлтый,умеренный,['Австралия']
Роза,розовый,умеренный,"['Африка', 'Австралия', 'Европа']"
Гиацинт,красный,умеренный,['Африка']
Пион,фиолетовый,слабый,"['Северная Америка', 'Африка']"
Гиацинт,розовый,слабый,"['Австралия', 'Южная Америка']"
Гвоздика,оранжевый,умеренный,"['Австралия', 'Азия', 'Северная Америка']"
Хризантема,голубой,сильный,['Южная Америка']
Роза,фиолетовый,слабый,"['Северная Америка', 'Австралия', 'Африка']"
Пион,красный,сильный,['Африка']
Лаванда,жёлтый,умеренный,"['Азия', 'Северная Америка', 'Австралия']"
Роза,белый,умеренный,['Африка']
Бархатцы,голубой,сильный,"['Южная Америка', 'Африка', 'Европа']"
Маргаритка,розовый,сильный,"['Австралия', 'Южная Америка']"
Маргаритка,зелёный,умеренный,['Австралия']
Гвоздика,розовый,слабый,"['Австралия', 'Европа']"
Жасмин,белый,сильный,"['Австралия', 'Южная Америка', 'Северная Америка']"
Лилия,зелёный,слабый,['Австралия']
Хризантема,белый,слабый,"['Северная Америка', 'Африка', 'Европа']"
Орхидея,голубой,слабый,"['Южная Америка', 'Африка']"
Роза,фиолетовый,умеренный,"['Африка', 'Австралия']"
Хризантема,голубой,сильный,['Австралия']
Жасмин,голубой,умеренный,['Австралия']
Пион,розовый,слабый,"['Европа', 'Северная Америка']"
Пион,белый,сильный,['Азия']
Лаванда,синий,умеренный,"['Азия', 'Южная Америка']"
Лилия,синий,умеренный,"['Азия', 'Австралия', 'Африка']"
Роза,розовый,сильный,['Северная Америка']
Орхидея,синий,умеренный,['Южная Америка']
Пион,жёлтый,умеренный,"['Африка', 'Европа', 'Северная Америка']"
Лилия,фиолетовый,умеренный,['Африка']
Бархатцы,розовый,слабый,['Австралия']
Нарцисс,розовый,сильный,"['Северная Америка', 'Южная Америка']"
Бегония,голубой,слабый,"['Северная Америка', 'Австралия']"
Жасмин,белый,умеренный,"['Австралия', 'Южная Америка']"
Роза,оранжевый,умеренный,"['Австралия', 'Европа']"
Гвоздика,жёлтый,сильный,"['Северная Америка', 'Африка', 'Австралия']"
Лаванда,синий,сильный,['Австралия']
Тюльпан,зелёный,слабый,['Австралия']
Жасмин,фиолетовый,слабый,"['Европа', 'Северная Америка', 'Азия']"
Роза,красный,умеренный,"['Европа', 'Азия', 'Австралия']"
Жасмин,синий,умеренный,"['Африка', 'Южная Америка', 'Австралия']"
Гвоздика,розовый,слабый,"['Австралия', 'Азия']"
Гвоздика,красный,сильный,"['Северная Америка', 'Австралия', 'Азия']"
Гвоздика,оранжевый,сильный,"['Африка', 'Северная Америка', 'Австралия']"
Роза,красный,умеренный,"['Австралия', 'Азия', 'Европа']"
Нарцисс,оранжевый,сильный,"['Азия', 'Северная Америка', 'Африка']"
Бархатцы,оранжевый,умеренный,['Южная Америка']
Бархатцы,розовый,сильный,['Европа']
Лилия,синий,слабый,['Австралия']
Гиацинт,белый,сильный,['Северная Америка']
Лаванда,красный,слабый,"['Европа', 'Южная Америка']"
Маргаритка,розовый,слабый,['Австралия']
Лаванда,зелёный,умеренный,"['Южная Америка', 'Азия']"
Бархатцы,фиолетовый,сильный,['Австралия']
Жасмин,красный,умеренный,"['Африка', 'Австралия']"
Пион,фиолетовый,слабый,"['Азия', 'Африка']"
Бегония,фиолетовый,умеренный,"['Северная Америка', 'Африка']"
Гвоздика,розовый,сильный,"['Южная Америка', 'Африка', 'Европа']"
Хризантема,красный,умеренный,['Северная Америка']
Роза,жёлтый,умеренный,['Азия']
Орхидея,оранжевый,сильный,"['Африка', 'Северная Америка']"
Нарцисс,белый,слабый,"['Южная Америка', 'Азия', 'Африка']"
Гвоздика,голубой,умеренный,"['Южная Америка', 'Австралия']"
Бархатцы,жёлтый,умеренный,"['Африка', 'Южная Америка', 'Австралия']"
Гвоздика,фиолетовый,умеренный,['Азия']
Пион,жёлтый,сильный,"['Африка', 'Южная Америка', 'Северная Америка']"
Роза,оранжевый,умеренный,"['Азия', 'Южная Америка']"
Бархатцы,зелёный,умеренный,"['Азия', 'Европа', 'Африка']"
Тюльпан,зелёный,умеренный,"['Австралия', 'Северная Америка', 'Европа']"
Жасмин,белый,умеренный,"['Африка', 'Европа', 'Австралия']"
Гвоздика,зелёный,умеренный,['Южная Америка']
Гиацинт,оранжевый,умеренный,"['Африка', 'Южная Америка']"
Пион,розовый,умеренный,"['Южная Америка', 'Европа', 'Северная Америка']"
Бегония,жёлтый,сильный,['Австралия']
Хризантема,голубой,слабый,"['Африка', 'Австралия', 'Азия']"
Жасмин,голубой,сильный,"['Европа', 'Азия', 'Африка']"
Хризантема,красный,умеренный,['Азия']
Тюльпан,синий,сильный,"['Северная Америка', 'Австралия', 'Азия']"
Жасмин,оранжевый,сильный,"['Северная Америка', 'Африка', 'Азия']"
Лилия,голубой,умеренный,['Азия']
Пион,розовый,слабый,"['Южная Америка', 'Азия']"
Бархатцы,фиолетовый,сильный,"['Южная Америка', 'Африка', 'Европа']"
Гиацинт,голубой,умеренный,"['Южная Америка', 'Австралия', 'Африка']"
Лаванда,красный,умеренный,['Южная Америка']
Маргаритка,оранжевый,слабый,"['Северная Америка', 'Африка']"
Пион,красный,слабый,"['Африка', 'Южная Америка', 'Австралия']"
Бегония,голубой,слабый,['Африка']
Нарцисс,голубой,слабый,"['Южная Америка', 'Северная Америка']"
Бегония,оранжевый,сильный,['Европа']
Бархатцы,розовый,слабый,"['Южная Америка', 'Европа']"
Орхидея,зелёный,сильный,"['Северная Америка', 'Австралия', 'Южная Америка']"
Бегония,оранжевый,умеренный,['Южная Америка']
Бегония,жёлтый,слабый,"['Европа', 'Африка']"
Маргаритка,фиолетовый,умеренный,"['Европа', 'Африка', 'Северная Америка']"
Хризантема,розовый,сильный,"['Австралия', 'Африка']"
Орхидея,розовый,умеренный,"['Южная Америка', 'Северная Америка']"
Лилия,фиолетовый,умеренный,"['Южная Америка', 'Европа', 'Африка']"
Пион,жёлтый,сильный,"['Северная Америка', 'Южная Америка', 'Австралия']"
Гвоздика,оранжевый,умеренный,"['Северная Америка', 'Африка']"
Орхидея,жёлтый,сильный,"['Африка', 'Южная Америка', 'Европа']"
Гвоздика,розовый,слабый,"['Северная Америка', 'Африка', 'Европа']"
Гиацинт,белый,сильный,['Южная Америка']
Хризантема,синий,сильный,"['Австралия', 'Азия']"
Нарцисс,фиолетовый,сильный,['Африка']
Лаванда,жёлтый,слабый,"['Азия', 'Южная Америка', 'Европа']"
Бархатцы,зелёный,сильный,['Европа']
Лилия,оранжевый,умеренный,"['Европа', 'Азия']"
Гвоздика,оранжевый,умеренный,"['Северная Америка', 'Европа']"
Лаванда,красный,сильный,"['Европа', 'Южная Америка', 'Северная Америка']"
Маргаритка,зелёный,слабый,['Северная Америка']
Жасмин,зелёный,слабый,"['Африка', 'Северная Америка']"
Гиацинт,жёлтый,умеренный,['Австралия']
Лилия,синий,сильный,['Европа']
Бархатцы,голубой,сильный,"['Австралия', 'Южная Америка']"
Гвоздика,белый,умеренный,"['Африка', 'Австралия', 'Азия']"
Роза,жёлтый,умеренный,"['Австралия', 'Азия', 'Южная Америка']"
Бегония,оранжевый,умеренный,['Европа']
Пион,жёлтый,умеренный,['Африка']
Тюльпан,фиолетовый,сильный,"['Австралия', 'Азия']"
Тюльпан,розовый,сильный,"['Африка', 'Европа']"
Маргаритка,фиолетовый,сильный,"['Австралия', 'Южная Америка', 'Африка']"
Лилия,красный,слабый,['Европа']
Жасмин,розовый,слабый,['Европа']
Бархатцы,синий,сильный,"['Северная Америка', 'Южная Америка', 'Европа']"
Гвоздика,синий,умеренный,"['Африка', 'Южная Америка', 'Северная Америка']"
Жасмин,оранжевый,умеренный,"['Австралия', 'Северная Америка', 'Африка']"
Бархатцы,голубой,умеренный,['Южная Америка']
Хризантема,оранжевый,сильный,['Азия']
Гвоздика,жёлтый,слабый,"['Северная Америка', 'Австралия']"
Маргаритка,синий,слабый,['Южная Америка']
Жасмин,синий,умеренный,"['Европа', 'Южная Америка', 'Азия']"
Бархатцы,розовый,сильный,"['Азия', 'Африка', 'Австралия']"
Маргаритка,зелёный,сильный,['Европа']
Маргаритка,оранжевый,умеренный,"['Европа', 'Африка', 'Южная Америка']"
Лаванда,зелёный,сильный,"['Северная Америка', 'Европа', 'Южная Америка']"
Бегония,белый,умеренный,"['Африка', 'Европа', 'Австралия']"
Роза,синий,сильный,"['Европа', 'Южная Америка']"
Хризантема,фиолетовый,умеренный,"['Южная Америка', 'Африка', 'Австралия']"
Лаванда,красный,слабый,"['Европа', 'Южная Америка']"
Жасмин,голубой,слабый,"['Азия', 'Австралия', 'Южная Америка']"
Жасмин,фиолетовый,сильный,"['Северная Америка', 'Южная Америка']"
