name,color,aroma,regions
Пион,белый,слабый,['Европа']
Лилия,жёлтый,слабый,"['Европа', 'Африка']"
Хризантема,зелёный,умеренный,"['Африка', 'Северная Америка', 'Южная Америка']"
Бегония,белый,слабый,['Южная Америка']
Роза,голубой,умеренный,"['Азия', 'Южная Америка']"
Жасмин,красный,сильный,"['Европа', 'Южная Америка', 'Азия']"
Тюльпан,голубой,умеренный,"['Австралия', 'Северная Америка']"
Лилия,фиолетовый,слабый,['Европа']
Тюльпан,красный,слабый,['Южная Америка']
Жасмин,белый,сильный,"['Азия', 'Африка']"
Гвоздика,розовый,слабый,['Австралия']
Бегония,жёлтый,сильный,['Австралия']
Жасмин,красный,умеренный,['Южная Америка']
Гиацинт,голубой,умеренный,"['Северная Америка', 'Азия', 'Европа']"
Роза,жёлтый,сильный,"['Северная Америка', 'Африка']"
Гиацинт,красный,сильный,"['Южная Америка', 'Северная Америка']"
Орхидея,красный,умеренный,['Европа']
Орхидея,жёлтый,сильный,['Африка']
Роза,оранжевый,слабый,"['Северная Америка', 'Австралия']"
Бархатцы,зелёный,сильный,['Азия']
Бархатцы,розовый,умеренный,"['Северная Америка', 'Южная Америка', 'Африка']"
Пион,фиолетовый,слабый,"['Австралия', 'Европа', 'Африка']"
Роза,фиолетовый,сильный,"['Австралия', 'Африка', 'Южная Америка']"
Орхидея,розовый,умеренный,"['Азия', 'Северная Америка']"
Маргаритка,оранжевый,слабый,['Северная Америка']
Хризантема,синий,умеренный,"['Северная Америка', 'Европа', 'Южная Америка']"
Маргаритка,жёлтый,умеренный,['Африка']
Маргаритка,синий,слабый,"['Азия', 'Северная Америка']"
Нарцисс,розовый,слабый,"['Азия', 'Австралия']"
Гвоздика,зелёный,умеренный,"['Южная Америка', 'Азия']"
Лаванда,красный,слабый,['Европа']
Гвоздика,розовый,умеренный,"['Азия', 'Южная Америка', 'Африка']"
Тюльпан,зелёный,сильный,['Азия']
Тюльпан,фиолетовый,сильный,['Африка']
Нарцисс,розовый,слабый,"['Европа', 'Австралия', 'Азия']"
Маргаритка,зелёный,умеренный,"['Северная Америка', 'Африка']"
Роза,фиолетовый,слабый,"['Северная Америка', 'Австралия']"
Лилия,оранжевый,слабый,"['Азия', 'Австралия', 'Южная Америка']"
Гвоздика,фиолетовый,умеренный,"['Европа', 'Азия', 'Северная Америка']"
Роза,розовый,умеренный,"['Африка', 'Европа', 'Южная Америка']"
Лаванда,оранжевый,слабый,"['Южная Америка', 'Северная Америка']"
Тюльпан,розовый,сильный,['Южная Америка']
Хризантема,розовый,умеренный,"['Южная Америка', 'Европа', 'Азия']"
Лилия,красный,сильный,['Северная Америка']
Лаванда,розовый,умеренный,"['Азия', 'Африка', 'Южная Америка']"
Гвоздика,жёлтый,слабый,"['Австралия', 'Южная Америка', 'Азия']"
Хризантема,белый,слабый,"['Европа', 'Африка', 'Австралия']"
Орхидея,фиолетовый,слабый,"['Северная Америка', 'Азия', 'Африка']"
Лилия,оранжевый,слабый,"['Южная Америка', 'Азия']"
Гиацинт,красный,сильный,"['Южная Америка', 'Африка', 'Европа']"
Нарцисс,зелёный,слабый,"['Северная Америка', 'Азия', 'Африка']"
Роза,оранжевый,сильный,"['Южная Америка', 'Европа', 'Австралия']"
Нарцисс,зелёный,слабый,['Европа']
Гиацинт,голубой,слабый,['Северная Америка']
Лилия,белый,сильный,['Европа']
Пион,белый,сильный,"['Австралия', 'Южная Америка', 'Северная Америка']"
Жасмин,зелёный,слабый,['Африка']
Тюльпан,фиолетовый,сильный,"['Северная Америка', 'Азия']"
Пион,оранжевый,слабый,"['Европа', 'Азия', 'Австралия']"
Лилия,розовый,сильный,['Азия']
Хризантема,фиолетовый,слабый,['Австралия']
Бегония,голубой,умеренный,['Африка']
Нарцисс,белый,сильный,['Северная Америка']
Пион,белый,сильный,['Азия']
Орхидея,розовый,слабый,['Австралия']
Лилия,розовый,умеренный,"['Азия', 'Южная Америка']"
Орхидея,розовый,сильный,"['Европа', 'Южная Америка']"
Тюльпан,розовый,умеренный,"['Австралия', 'Азия']"
Маргаритка,синий,умеренный,"['Европа', 'Южная Америка', 'Азия']"
Лилия,красный,слабый,"['Азия', 'Северная Америка', 'Европа']"
Бархатцы,зелёный,умеренный,['Европа']
Орхидея,оранжевый,сильный,"['Азия', 'Северная Америка']"
Хризантема,фиолетовый,умеренный,['Северная Америка']
Пион,синий,сильный,['Австралия']
Гвоздика,голубой,умеренный,"['Южная Америка', 'Европа']"
Хризантема,фиолетовый,сильный,"['Южная Америка', 'Европа', 'Северная Америка']"
Нарцисс,белый,умеренный,"['Южная Америка', 'Азия']"
Гиацинт,жёлтый,сильный,['Австралия']
Бегония,розовый,слабый,['Европа']
Роза,оранжевый,умеренный,"['Африка', 'Азия']"
Орхидея,голубой,сильный,"['Северная Америка', 'Европа']"
Лилия,голубой,слабый,['Азия']
Орхидея,голубой,слабый,['Южная Америка']
Лилия,жёлтый,умеренный,['Австралия']
Хризантема,красный,сильный,"['Европа', 'Северная Америка', 'Азия']"
Орхидея,голубой,сильный,"['Европа', 'Африка', 'Южная Америка']"
Хризантема,фиолетовый,сильный,"['Азия', 'Северная Америка', 'Африка']"
Лилия,голубой,умеренный,['Северная Америка']
Нарцисс,синий,слабый,"['Европа', 'Австралия']"
Тюльпан,оранжевый,слабый,"['Европа', 'Южная Америка']"
Тюльпан,оранжевый,умеренный,"['Европа', 'Южная Америка', 'Австралия']"
Хризантема,розовый,сильный,"['Африка', 'Северная Америка']"
Бархатцы,жёлтый,умеренный,"['Австралия', 'Европа']"
Нарцисс,розовый,слабый,"['Азия', 'Африка', 'Австралия']"
Жасмин,голубой,слабый,"['Северная Америка', 'Европа', 'Африка']"
Пион,красный,слабый,"['Южная Америка', 'Европа']"
Гвоздика,оранжевый,умеренный,['Северная Америка']
Пион,синий,сильный,"['Южная Америка', 'Европа']"
Тюльпан,зелёный,сильный,['Северная Америка']
Жасмин,голубой,сильный,"['Южная Америка', 'Северная Америка']"
Лилия,голубой,сильный,"['Австралия', 'Европа', 'Африка']"
Гиацинт,фиолетовый,умеренный,"['Европа', 'Азия', 'Южная Америка']"
Пион,зелёный,умеренный,"['Южная Америка', 'Европа', 'Азия']"
Орхидея,белый,умеренный,"['Азия', 'Австралия']"
Лилия,жёлтый,сильный,"['Африка', 'Австралия']"
Орхидея,жёлтый,слабый,"['Северная Америка', 'Азия', 'Южная Америка']"
Маргаритка,зелёный,умеренный,['Африка']
Бегония,красный,сильный,"['Африка', 'Австралия', 'Европа']"
Бархатцы,оранжевый,слабый,"['Южная Америка', 'Азия']"
Лилия,зелёный,сильный,['Азия']
Орхидея,оранжевый,слабый,"['Европа', 'Азия']"
Пион,красный,умеренный,['Европа']
Лаванда,красный,сильный,"['Северная Америка', 'Австралия', 'Европа']"
Маргаритка,оранжевый,сильный,"['Европа', 'Северная Америка', 'Африка']"
Лилия,голубой,слабый,"['Австралия', 'Северная Америка']"
Тюльпан,розовый,слабый,['Северная Америка']
Жасмин,белый,умеренный,"['Северная Америка', 'Южная Америка', 'Европа']"
Нарцисс,голубой,умеренный,"['Австралия', 'Северная Америка', 'Южная Америка']"
Орхидея,голубой,слабый,"['Азия', 'Африка']"
Нарцисс,белый,сильный,['Европа']
Бархатцы,зелёный,слабый,['Европа']
Жасмин,белый,умеренный,['Африка']
Хризантема,белый,слабый,"['Европа', 'Южная Америка']"
Гиацинт,оранжевый,сильный,['Европа']
Нарцисс,оранжевый,умеренный,"['Африка', 'Австралия']"
Орхидея,фиолетовый,слабый,"['Африка', 'Южная Америка']"
Гвоздика,оранжевый,умеренный,"['Южная Америка', 'Северная Америка']"
Пион,оранжевый,умеренный,['Азия']
Жасмин,жёлтый,сильный,['Азия']
Тюльпан,жёлтый,слабый,['Южная Америка']
Бархатцы,белый,сильный,"['Австралия', 'Азия', 'Африка']"
Нарцисс,жёлтый,сильный,"['Европа', 'Африка']"
Маргаритка,голубой,сильный,"['Южная Америка', 'Европа', 'Африка']"
Бархатцы,зелёный,сильный,"['Африка', 'Австралия', 'Азия']"
Орхидея,фиолетовый,сильный,"['Австралия', 'Южная Америка', 'Европа']"
Тюльпан,оранжевый,умеренный,"['Европа', 'Австралия', 'Африка']"
Нарцисс,зелёный,сильный,"['Северная Америка', 'Южная Америка', 'Европа']"
Лилия,фиолетовый,слабый,['Африка']
Жасмин,оранжевый,слабый,"['Австралия', 'Южная Америка']"
Нарцисс,оранжевый,умеренный,"['Австралия', 'Северная Америка']"
Гиацинт,жёлтый,умеренный,"['Европа', 'Южная Америка', 'Австралия']"
Роза,голубой,сильный,['Европа']
Тюльпан,жёлтый,сильный,"['Африка', 'Австралия', 'Южная Америка']"
Гиацинт,зелёный,умеренный,"['Африка', 'Южная Америка']"
Лаванда,красный,сильный,"['Южная Америка', 'Австралия']"
Жасмин,синий,сильный,"['Северная Америка', 'Австралия']"
Гвоздика,синий,слабый,"['Южная Америка', 'Австралия', 'Европа']"
Тюльпан,розовый,умеренный,"['Африка', 'Азия', 'Южная Америка']"
Бархатцы,зелёный,сильный,['Австралия']
Бархатцы,белый,умеренный,['Африка']
Пион,синий,слабый,"['Северная Америка', 'Европа', 'Африка']"
Лилия,жёлтый,умеренный,"['Европа', 'Африка', 'Австралия']"
Бархатцы,зелёный,сильный,"['Северная Америка', 'Европа']"
Лилия,красный,слабый,"['Европа', 'Северная Америка']"
Гиацинт,синий,сильный,['Южная Америка']
Бегония,розовый,умеренный,"['Австралия', 'Азия']"
Гиацинт,фиолетовый,слабый,"['Африка', 'Южная Америка', 'Европа']"
Тюльпан,фиолетовый,умеренный,"['Северная Америка', 'Европа', 'Африка']"
Пион,жёлтый,слабый,['Северная Америка']
Маргаритка,голубой,умеренный,"['Азия', 'Северная Америка', 'Южная Америка']"
Гиацинт,зелёный,умеренный,['Азия']
Бархатцы,розовый,слабый,"['Африка', 'Северная Америка', 'Австралия']"
Гиацинт,розовый,умеренный,"['Африка', 'Азия']"
Бархатцы,белый,умеренный,"['Европа', 'Северная Америка', 'Азия']"
Роза,розовый,слабый,"['Северная Америка', 'Южная Америка', 'Европа']"
Пион,жёлтый,умеренный,"['Европа', 'Австралия']"
Гиацинт,жёлтый,сильный,"['Северная Америка', 'Австралия']"
Орхидея,оранжевый,слабый,"['Южная Америка', 'Северная Америка']"
Пион,белый,умеренный,"['Австралия', 'Африка', 'Европа']"
Хризантема,жёлтый,слабый,"['Южная Америка', 'Африка']"
Лилия,красный,слабый,['Северная Америка']
Жасмин,зелёный,слабый,['Европа']
Лаванда,красный,сильный,['Австралия']
Бегония,розовый,слабый,"['Азия', 'Европа']"
Хризантема,красный,умеренный,['Африка']
Гиацинт,розовый,сильный,"['Северная Америка', 'Африка', 'Европа']"
Лаванда,фиолетовый,умеренный,"['Южная Америка', 'Африка', 'Азия']"
Бархатцы,фиолетовый,слабый,['Африка']
Маргаритка,синий,слабый,"['Южная Америка', 'Африка']"
Бегония,красный,сильный,"['Африка', 'Европа', 'Северная Америка']"
Лилия,оранжевый,умеренный,"['Южная Америка', 'Северная Америка', 'Австралия']"
Бегония,синий,умеренный,"['Африка', 'Южная Америка', 'Азия']"
Нарцисс,зелёный,слабый,['Африка']
Лаванда,фиолетовый,слабый,"['Африка', 'Южная Америка']"
Гиацинт,белый,сильный,['Австралия']
Орхидея,зелёный,сильный,['Азия']
Нарцисс,жёлтый,слабый,"['Европа', 'Северная Америка', 'Австралия']"
Хризантема,белый,слабый,"['Европа', 'Южная Америка', 'Азия']"
Пион,оранжевый,слабый,"['Азия', 'Африка']"
Лаванда,зелёный,сильный,"['Азия', 'Южная Америка']"
Хризантема,оранжевый,сильный,"['Северная Америка', 'Австралия']"
Роза,фиолетовый,слабый,"['Австралия', 'Южная Америка', 'Европа']"
Лаванда,жёлтый,слабый,['Австралия']
Хризантема,красный,сильный,"['Южная Америка', 'Африка', 'Европа']"
Пион,жёлтый,умеренный,"['Африка', 'Южная Америка']"
Маргаритка,фиолетовый,слабый,"['Северная Америка', 'Азия']"
Орхидея,зелёный,умеренный,"['Австралия', 'Южная Америка', 'Азия']"
Жасмин,синий,умеренный,"['Австралия', 'Европа', 'Африка']"
Лаванда,фиолетовый,слабый,"['Европа', 'Азия']"
Гиацинт,розовый,сильный,"['Азия', 'Африка', 'Австралия']"
Хризантема,белый,умеренный,"['Северная Америка', 'Африка']"
Тюльпан,красный,слабый,"['Северная Америка', 'Африка']"
Пион,жёлтый,умеренный,['Южная Америка']
Нарцисс,фиолетовый,умеренный,"['Азия', 'Южная Америка', 'Северная Америка']"
Пион,голубой,сильный,"['Азия', 'Австралия']"
Пион,оранжевый,умеренный,"['Азия', 'Европа', 'Южная Америка']"
Лаванда,фиолетовый,слабый,['Азия']
Лилия,белый,слабый,"['Австралия', 'Азия', 'Южная Америка']"
Лаванда,голубой,умеренный,"['Южная Америка', 'Австралия']"
Маргаритка,зелёный,сильный,"['Африка', 'Южная Америка']"
Орхидея,белый,сильный,"['Африка', 'Европа']"
Тюльпан,красный,сильный,['Азия']
Гиацинт,зелёный,сильный,"['Азия', 'Северная Америка']"
Бегония,голубой,умеренный,['Северная Америка']
Лаванда,голубой,умеренный,"['Южная Америка', 'Европа', 'Африка']"
Бархатцы,голубой,слабый,"['Африка', 'Австралия']"
Маргаритка,синий,слабый,"['Северная Америка', 'Африка', 'Южная Америка']"
Лилия,белый,слабый,['Северная Америка']
Хризантема,розовый,умеренный,['Азия']
Жасмин,синий,сильный,"['Австралия', 'Европа', 'Северная Америка']"
Тюльпан,белый,слабый,"['Северная Америка', 'Европа', 'Африка']"
Гиацинт,зелёный,слабый,"['Африка', 'Австралия']"
Пион,синий,сильный,"['Северная Америка', 'Африка', 'Австралия']"
Тюльпан,голубой,слабый,['Европа']
Орхидея,красный,сильный,"['Австралия', 'Южная Америка']"
Нарцисс,оранжевый,сильный,"['Азия', 'Северная Америка', 'Европа']"
Орхидея,розовый,сильный,"['Южная Америка', 'Европа']"
Маргаритка,красный,сильный,"['Африка', 'Южная Америка']"
Лаванда,фиолетовый,сильный,"['Австралия', 'Европа']"
Лаванда,розовый,слабый,"['Африка', 'Северная Америка', 'Австралия']"
Орхидея,зелёный,умеренный,"['Европа', 'Южная Америка', 'Северная Америка']"
Лаванда,голубой,сильный,['Азия']
Хризантема,фиолетовый,слабый,"['Африка', 'Европа']"
Орхидея,синий,умеренный,['Северная Америка']
Нарцисс,розовый,сильный,"['Европа', 'Северная Америка', 'Африка']"
Гиацинт,жёлтый,сильный,['Азия']
Гиацинт,фиолетовый,умеренный,"['Австралия', 'Африка']"
Пион,оранжевый,слабый,"['Австралия', 'Северная Америка', 'Азия']"
Маргаритка,фиолетовый,слабый,"['Европа', 'Азия', 'Южная Америка']"
Жасмин,жёлтый,слабый,"['Южная Америка', 'Африка', 'Австралия']"
Хризантема,красный,слабый,"['Африка', 'Северная Америка']"
Жасмин,жёлтый,умеренный,"['Африка', 'Азия', 'Северная Америка']"
Тюльпан,белый,умеренный,"['Европа', 'Северная Америка', 'Азия']"
Бархатцы,оранжевый,умеренный,"['Австралия', 'Африка', 'Азия']"
Гиацинт,белый,слабый,"['Африка', 'Европа']"
Гвоздика,зелёный,умеренный,['Австралия']
Роза,красный,слабый,"['Европа', 'Северная Америка', 'Южная Америка']"
Орхидея,синий,слабый,"['Африка', 'Австралия', 'Южная Америка']"
Хризантема,оранжевый,умеренный,"['Азия', 'Африка', 'Северная Америка']"
Нарцисс,зелёный,сильный,['Европа']
Гиацинт,белый,сильный,['Южная Америка']
Маргаритка,зелёный,слабый,['Азия']
Лаванда,красный,умеренный,"['Южная Америка', 'Азия']"
Бархатцы,зелёный,умеренный,['Африка']
Бархатцы,зелёный,сильный,"['Европа', 'Южная Америка']"
Пион,синий,умеренный,"['Северная Америка', 'Европа']"
Нарцисс,зелёный,сильный,"['Северная Америка', 'Австралия']"
Гиацинт,оранжевый,умеренный,['Австралия']
Роза,синий,сильный,"['Австралия', 'Северная Америка']"
Орхидея,жёлтый,умеренный,"['Южная Америка', 'Северная Америка', 'Африка']"
Тюльпан,голубой,сильный,"['Африка', 'Европа', 'Северная Америка']"
Бархатцы,розовый,умеренный,['Азия']
Орхидея,фиолетовый,сильный,"['Австралия', 'Северная Америка']"
Тюльпан,белый,умеренный,"['Северная Америка', 'Африка']"
Нарцисс,голубой,слабый,"['Африка', 'Северная Америка']"
Хризантема,красный,слабый,"['Азия', 'Южная Америка']"
Хризантема,розовый,слабый,['Африка']
Нарцисс,белый,слабый,"['Северная Америка', 'Европа']"
Маргаритка,розовый,слабый,"['Европа', 'Северная Америка', 'Австралия']"
Бархатцы,фиолетовый,слабый,"['Австралия', 'Африка', 'Северная Америка']"
Тюльпан,фиолетовый,умеренный,"['Австралия', 'Северная Америка']"
Гиацинт,жёлтый,слабый,"['Южная Америка', 'Европа']"
Лаванда,белый,слабый,"['Южная Америка', 'Африка', 'Австралия']"
Тюльпан,голубой,умеренный,"['Африка', 'Азия', 'Австралия']"
Лаванда,оранжевый,слабый,"['Европа', 'Австралия']"
Нарцисс,белый,слабый,['Северная Америка']
Нарцисс,голубой,слабый,"['Северная Америка', 'Азия', 'Южная Америка']"
Роза,белый,слабый,"['Европа', 'Южная Америка', 'Австралия']"
Бегония,красный,умеренный,['Южная Америка']
Бегония,оранжевый,слабый,"['Африка', 'Европа', 'Южная Америка']"
Нарцисс,оранжевый,сильный,['Европа']
Хризантема,зелёный,слабый,['Австралия']
Тюльпан,розовый,слабый,"['Африка', 'Азия']"
Лаванда,красный,слабый,"['Южная Америка', 'Африка']"
Орхидея,синий,слабый,"['Азия', 'Северная Америка', 'Африка']"
Роза,фиолетовый,слабый,"['Европа', 'Австралия', 'Азия']"
Роза,голубой,умеренный,"['Северная Америка', 'Азия']"
Пион,белый,слабый,"['Северная Америка', 'Азия', 'Австралия']"
Бегония,оранжевый,умеренный,"['Южная Америка', 'Европа', 'Австралия']"
Хризантема,жёлтый,умеренный,['Азия']
Лилия,синий,слабый,"['Африка', 'Южная Америка']"
Пион,зелёный,умеренный,"['Африка', 'Южная Америка']"
Бегония,фиолетовый,слабый,['Европа']
Лилия,голубой,умеренный,"['Южная Америка', 'Северная Америка', 'Австралия']"
Жасмин,белый,сильный,"['Южная Америка', 'Европа', 'Австралия']"
Лаванда,голубой,умеренный,"['Африка', 'Южная Америка', 'Австралия']"
Бегония,голубой,слабый,['Европа']
Роза,розовый,сильный,['Южная Америка']
Бегония,синий,умеренный,"['Европа', 'Азия']"
Гвоздика,зелёный,слабый,"['Европа', 'Африка']"
Лилия,оранжевый,умеренный,"['Южная Америка', 'Европа']"
Бегония,фиолетовый,слабый,"['Азия', 'Северная Америка']"
Гвоздика,зелёный,слабый,"['Азия', 'Австралия', 'Северная Америка']"
Жасмин,зелёный,сильный,"['Азия', 'Южная Америка', 'Европа']"
Бархатцы,оранжевый,умеренный,"['Южная Америка', 'Азия', 'Африка']"
Орхидея,оранжевый,слабый,"['Европа', 'Азия']"
Маргаритка,белый,умеренный,"['Европа', 'Северная Америка', 'Австралия']"
Бегония,фиолетовый,сильный,"['Африка', 'Азия']"
Тюльпан,розовый,слабый,"['Австралия', 'Африка']"
Тюльпан,белый,умеренный,"['Австралия', 'Южная Америка', 'Азия']"
Маргаритка,красный,умеренный,"['Африка', 'Европа']"
Бархатцы,зелёный,слабый,"['Африка', 'Азия', 'Европа']"
Тюльпан,красный,сильный,['Северная Америка']
Лаванда,белый,умеренный,"['Африка', 'Южная Америка', 'Северная Америка']"
Хризантема,жёлтый,умеренный,"['Австралия', 'Азия', 'Африка']"
Маргаритка,розовый,слабый,"['Австралия', 'Африка', 'Европа']"
Лаванда,жёлтый,слабый,"['Австралия', 'Северная Америка']"
Пион,зелёный,слабый,['Африка']
Бегония,розовый,слабый,"['Европа', 'Южная Америка']"
Бархатцы,зелёный,слабый,"['Южная Америка', 'Азия', 'Австралия']"
Гиацинт,синий,умеренный,['Южная Америка']
Гвоздика,жёлтый,сильный,"['Северная Америка', 'Австралия', 'Азия']"
Роза,зелёный,сильный,['Австралия']
Пион,белый,слабый,"['Африка', 'Азия']"
Бегония,фиолетовый,слабый,"['Европа', 'Южная Америка', 'Северная Америка']"
Бархатцы,розовый,слабый,"['Африка', 'Северная Америка', 'Европа']"
Орхидея,красный,сильный,"['Северная Америка', 'Азия', 'Африка']"
Гиацинт,оранжевый,умеренный,"['Северная Америка', 'Европа']"
Пион,красный,сильный,['Австралия']
Маргаритка,синий,умеренный,['Австралия']
Гвоздика,розовый,слабый,"['Африка', 'Азия', 'Европа']"
Хризантема,голубой,умеренный,['Австралия']
Бегония,голубой,умеренный,['Азия']
Гиацинт,синий,слабый,"['Южная Америка', 'Европа', 'Африка']"
Лилия,белый,слабый,"['Европа', 'Африка']"
Лилия,розовый,умеренный,"['Австралия', 'Южная Америка', 'Европа']"
Жасмин,зелёный,слабый,"['Южная Америка', 'Северная Америка']"
Гиацинт,фиолетовый,слабый,"['Южная Америка', 'Северная Америка', 'Австралия']"
Пион,оранжевый,умеренный,"['Южная Америка', 'Азия', 'Северная Америка']"
Тюльпан,голубой,умеренный,"['Австралия', 'Южная Америка', 'Северная Америка']"
Пион,оранжевый,сильный,"['Европа', 'Северная Америка', 'Африка']"
Нарцисс,оранжевый,умеренный,"['Северная Америка', 'Европа']"
Роза,голубой,слабый,"['Северная Америка', 'Южная Америка', 'Африка']"
Бархатцы,фиолетовый,слабый,"['Африка', 'Австралия', 'Европа']"
Лаванда,розовый,сильный,"['Северная Америка', 'Австралия', 'Европа']"
Маргаритка,белый,слабый,['Европа']
Орхидея,синий,сильный,"['Европа', 'Азия']"
Роза,красный,умеренный,"['Африка', 'Европа']"
Гвоздика,красный,сильный,['Южная Америка']
Орхидея,красный,сильный,"['Северная Америка', 'Южная Америка']"
Лаванда,зелёный,слабый,"['Северная Америка', 'Африка']"
Маргаритка,голубой,слабый,"['Австралия', 'Северная Америка']"
Маргаритка,зелёный,сильный,"['Южная Америка', 'Австралия']"
Тюльпан,белый,слабый,"['Азия', 'Северная Америка']"
Тюльпан,фиолетовый,сильный,['Европа']
Лилия,зелёный,слабый,"['Азия', 'Европа', 'Южная Америка']"
Жасмин,жёлтый,слабый,['Австралия']
Роза,фиолетовый,сильный,['Южная Америка']
Маргаритка,зелёный,сильный,['Южная Америка']
Нарцисс,оранжевый,умеренный,"['Северная Америка', 'Азия', 'Южная Америка']"
Роза,зелёный,умеренный,['Южная Америка']
Лилия,зелёный,слабый,"['Африка', 'Азия']"
Жасмин,розовый,умеренный,"['Европа', 'Азия', 'Северная Америка']"
Орхидея,синий,умеренный,"['Африка', 'Австралия', 'Южная Америка']"
Маргаритка,белый,сильный,"['Азия', 'Северная Америка']"
Лаванда,белый,сильный,"['Северная Америка', 'Азия', 'Европа']"
Гиацинт,оранжевый,слабый,"['Африка', 'Северная Америка', 'Европа']"
Бегония,фиолетовый,сильный,"['Австралия', 'Южная Америка', 'Африка']"
Лаванда,голубой,слабый,['Австралия']
Жасмин,фиолетовый,умеренный,"['Южная Америка', 'Африка']"
Гвоздика,белый,слабый,['Австралия']
Тюльпан,зелёный,сильный,"['Европа', 'Азия', 'Северная Америка']"
Нарцисс,голубой,сильный,"['Южная Америка', 'Северная Америка']"
Лилия,оранжевый,умеренный,"['Австралия', 'Северная Америка']"
Тюльпан,зелёный,сильный,['Южная Америка']
Нарцисс,голубой,умеренный,['Южная Америка']
Орхидея,розовый,умеренный,"['Европа', 'Северная Америка']"
Лаванда,белый,слабый,"['Африка', 'Европа', 'Азия']"
Хризантема,зелёный,умеренный,['Австралия']
Тюльпан,жёлтый,сильный,['Южная Америка']
Гвоздика,зелёный,умеренный,['Европа']
Лаванда,голубой,умеренный,"['Европа', 'Северная Америка', 'Азия']"
Бегония,зелёный,сильный,['Южная Америка']
Гвоздика,синий,сильный,"['Африка', 'Азия']"
Пион,зелёный,слабый,['Австралия']
Пион,белый,слабый,"['Австралия', 'Азия']"
Гиацинт,голубой,слабый,['Южная Америка']
Тюльпан,фиолетовый,умеренный,"['Азия', 'Европа', 'Австралия']"
Бегония,голубой,сильный,"['Азия', 'Южная Америка', 'Северная Америка']"
Тюльпан,синий,умеренный,['Африка']
Бархатцы,белый,умеренный,"['Северная Америка', 'Австралия']"
Роза,голубой,умеренный,"['Азия', 'Северная Америка']"
Жасмин,красный,сильный,['Африка']
Орхидея,красный,слабый,['Европа']
Гвоздика,белый,слабый,"['Африка', 'Австралия', 'Европа']"
Маргаритка,розовый,сильный,['Австралия']
Лилия,розовый,слабый,"['Африка', 'Европа']"
Роза,розовый,слабый,"['Северная Америка', 'Южная Америка', 'Азия']"
Бегония,синий,сильный,"['Европа', 'Азия']"
Нарцисс,оранжевый,сильный,"['Южная Америка', 'Африка', 'Азия']"
Пион,белый,слабый,['Австралия']
Хризантема,фиолетовый,сильный,['Северная Америка']
Нарцисс,белый,сильный,"['Азия', 'Европа']"
Лаванда,розовый,слабый,"['Африка', 'Азия']"
Орхидея,фиолетовый,умеренный,['Австралия']
Гиацинт,красный,слабый,['Австралия']
Гвоздика,оранжевый,сильный,"['Австралия', 'Южная Америка']"
Орхидея,жёлтый,сильный,['Азия']
Гиацинт,красный,умеренный,"['Европа', 'Южная Америка']"
Нарцисс,голубой,сильный,['Австралия']
Хризантема,белый,сильный,['Европа']
Хризантема,фиолетовый,умеренный,"['Европа', 'Северная Америка']"
Бегония,жёлтый,умеренный,"['Азия', 'Северная Америка']"
Лилия,красный,умеренный,['Австралия']
Нарцисс,жёлтый,умеренный,"['Африка', 'Азия']"
Пион,зелёный,сильный,['Южная Америка']
Тюльпан,белый,умеренный,"['Африка', 'Азия']"
Хризантема,белый,сильный,['Южная Америка']
Гвоздика,белый,сильный,"['Северная Америка', 'Европа']"
Маргаритка,красный,умеренный,"['Южная Америка', 'Азия']"
Бегония,фиолетовый,сильный,"['Азия', 'Южная Америка']"
Пион,синий,сильный,"['Южная Америка', 'Европа']"
Лаванда,жёлтый,сильный,['Африка']
Гиацинт,оранжевый,сильный,['Северная Америка']
Пион,зелёный,слабый,"['Южная Америка', 'Северная Америка']"
Пион,розовый,умеренный,"['Азия', 'Европа', 'Северная Америка']"
Тюльпан,жёлтый,слабый,"['Европа', 'Южная Америка', 'Северная Америка']"
Бархатцы,розовый,слабый,"['Северная Америка', 'Европа']"
Лилия,зелёный,умеренный,"['Южная Америка', 'Азия']"
Лаванда,красный,сильный,"['Европа', 'Северная Америка']"
Роза,оранжевый,слабый,"['Европа', 'Северная Америка']"
Жасмин,белый,слабый,['Африка']
Гиацинт,белый,умеренный,['Австралия']
Бархатцы,голубой,сильный,['Южная Америка']
Лаванда,красный,сильный,"['Северная Америка', 'Африка', 'Европа']"
Лилия,жёлтый,умеренный,"['Австралия', 'Азия']"
Роза,фиолетовый,умеренный,"['Австралия', 'Северная Америка']"
Хризантема,белый,умеренный,['Европа']
Жасмин,оранжевый,умеренный,['Северная Америка']
Лилия,голубой,умеренный,"['Северная Америка', 'Африка', 'Австралия']"
Орхидея,голубой,слабый,"['Австралия', 'Африка', 'Азия']"
Пион,белый,сильный,"['Европа', 'Северная Америка', 'Южная Америка']"
Бегония,розовый,умеренный,"['Южная Америка', 'Азия']"
Бархатцы,белый,умеренный,"['Южная Америка', 'Австралия', 'Северная Америка']"
Гвоздика,оранжевый,слабый,"['Европа', 'Южная Америка', 'Северная Америка']"
Жасмин,зелёный,слабый,"['Австралия', 'Африка', 'Азия']"
Хризантема,голубой,сильный,"['Южная Америка', 'Азия']"
Нарцисс,фиолетовый,сильный,"['Северная Америка', 'Австралия', 'Африка']"
Лаванда,красный,слабый,"['Южная Америка', 'Азия']"
Пион,жёлтый,сильный,['Азия']
Гиацинт,розовый,умеренный,"['Австралия', 'Европа']"
