name,color,aroma,regions
Жасмин,зелёный,умеренный,"['Азия', 'Европа', 'Австралия']"
Гиацинт,синий,умеренный,"['Южная Америка', 'Африка', 'Европа']"
Тюльпан,голубой,сильный,"['Европа', 'Северная Америка']"
Бегония,оранжевый,сильный,"['Азия', 'Северная Америка', 'Европа']"
Гвоздика,белый,слабый,"['Австралия', 'Африка']"
Роза,жёлтый,умеренный,['Австралия']
Бархатцы,жёлтый,умеренный,['Южная Америка']
Бегония,зелёный,умеренный,"['Африка', 'Южная Америка', 'Австралия']"
Пион,розовый,умеренный,['Европа']
Маргаритка,фиолетовый,слабый,['Южная Америка']
Нарцисс,фиолетовый,слабый,['Северная Америка']
Гвоздика,жёлтый,слабый,"['Азия', 'Европа']"
Тюльпан,синий,слабый,['Азия']
Тюльпан,зелёный,сильный,"['Австралия', 'Азия', 'Южная Америка']"
Маргаритка,голубой,сильный,['Северная Америка']
Тюльпан,синий,умеренный,['Австралия']
Гиацинт,белый,слабый,"['Азия', 'Северная Америка']"
Бегония,розовый,сильный,"['Азия', 'Африка']"
Тюльпан,голубой,сильный,"['Африка', 'Северная Америка', 'Австралия']"
Лилия,голубой,сильный,"['Европа', 'Африка']"
Гиацинт,зелёный,сильный,['Южная Америка']
Лаванда,фиолетовый,слабый,['Азия']
Пион,фиолетовый,умеренный,['Азия']
Маргаритка,розовый,слабый,"['Австралия', 'Южная Америка', 'Европа']"
Лилия,красный,слабый,['Азия']
Жасмин,жёлтый,умеренный,"['Европа', 'Южная Америка']"
Жасмин,зелёный,умеренный,['Азия']
Лилия,голубой,умеренный,"['Южная Америка', 'Европа']"
Маргаритка,фиолетовый,слабый,"['Австралия', 'Европа', 'Азия']"
Тюльпан,синий,слабый,"['Северная Америка', 'Азия']"
Лаванда,оранжевый,слабый,"['Европа', 'Австралия', 'Азия']"
Гвоздика,зелёный,умеренный,"['Азия', 'Африка']"
Пион,розовый,слабый,['Северная Америка']
Гвоздика,оранжевый,сильный,"['Африка', 'Азия', 'Южная Америка']"
Пион,синий,умеренный,['Южная Америка']
Пион,белый,сильный,"['Африка', 'Южная Америка']"
Лаванда,жёлтый,умеренный,['Северная Америка']
Роза,белый,умеренный,"['Южная Америка', 'Азия']"
Пион,розовый,слабый,"['Африка', 'Австралия', 'Европа']"
Бегония,красный,умеренный,"['Южная Америка', 'Северная Америка']"
Нарцисс,зелёный,сильный,"['Южная Америка', 'Африка', 'Европа']"
Лаванда,белый,сильный,"['Австралия', 'Азия']"
Бегония,жёлтый,сильный,"['Северная Америка', 'Азия']"
Бегония,оранжевый,сильный,"['Австралия', 'Северная Америка', 'Европа']"
Нарцисс,белый,сильный,['Африка']
Роза,голубой,сильный,"['Африка', 'Австралия', 'Южная Америка']"
Маргаритка,синий,сильный,"['Азия', 'Северная Америка', 'Австралия']"
Гвоздика,жёлтый,сильный,['Северная Америка']
Роза,оранжевый,умеренный,"['Австралия', 'Северная Америка', 'Европа']"
Хризантема,зелёный,слабый,['Северная Америка']
Лаванда,зелёный,умеренный,['Южная Америка']
Орхидея,синий,слабый,"['Австралия', 'Азия', 'Южная Америка']"
Орхидея,красный,умеренный,"['Африка', 'Южная Америка']"
Гвоздика,жёлтый,слабый,['Азия']
Лилия,белый,сильный,"['Южная Америка', 'Северная Америка', 'Африка']"
Орхидея,белый,умеренный,"['Африка', 'Южная Америка', 'Азия']"
Лилия,синий,умеренный,['Африка']
Маргаритка,фиолетовый,умеренный,['Азия']
Бархатцы,жёлтый,слабый,"['Южная Америка', 'Европа', 'Северная Америка']"
Пион,голубой,сильный,['Европа']
Лаванда,синий,умеренный,['Северная Америка']
Нарцисс,красный,слабый,['Австралия']
Бегония,белый,слабый,"['Европа', 'Австралия', 'Южная Америка']"
Роза,жёлтый,умеренный,"['Азия', 'Европа']"
Лаванда,розовый,сильный,['Северная Америка']
Нарцисс,голубой,слабый,"['Африка', 'Европа', 'Австралия']"
Орхидея,белый,умеренный,"['Европа', 'Северная Америка', 'Африка']"
Пион,зелёный,слабый,['Австралия']
Нарцисс,белый,слабый,"['Южная Америка', 'Австралия']"
Тюльпан,фиолетовый,умеренный,"['Европа', 'Южная Америка']"
Гвоздика,розовый,слабый,"['Северная Америка', 'Европа']"
Гвоздика,красный,слабый,['Северная Америка']
Пион,белый,умеренный,['Северная Америка']
Гиацинт,жёлтый,сильный,"['Северная Америка', 'Азия']"
Тюльпан,жёлтый,умеренный,"['Северная Америка', 'Африка']"
Хризантема,оранжевый,сильный,['Африка']
Бегония,зелёный,слабый,"['Европа', 'Южная Америка', 'Африка']"
Лилия,голубой,сильный,['Южная Америка']
Орхидея,белый,сильный,['Южная Америка']
Пион,жёлтый,умеренный,"['Африка', 'Европа', 'Южная Америка']"
Пион,оранжевый,слабый,"['Европа', 'Южная Америка']"
Жасмин,синий,слабый,['Африка']
Орхидея,зелёный,сильный,"['Азия', 'Южная Америка', 'Австралия']"
Пион,синий,умеренный,"['Европа', 'Австралия']"
Бархатцы,синий,сильный,"['Австралия', 'Азия']"
Бархатцы,фиолетовый,умеренный,"['Африка', 'Азия', 'Европа']"
Маргаритка,красный,умеренный,"['Африка', 'Южная Америка', 'Азия']"
Бархатцы,розовый,умеренный,"['Австралия', 'Южная Америка', 'Африка']"
Хризантема,синий,слабый,['Австралия']
Гиацинт,белый,сильный,"['Азия', 'Европа', 'Африка']"
Бархатцы,синий,слабый,['Южная Америка']
Орхидея,синий,слабый,['Европа']
Гвоздика,голубой,слабый,['Австралия']
Хризантема,синий,слабый,['Африка']
Орхидея,фиолетовый,слабый,"['Азия', 'Северная Америка', 'Европа']"
Орхидея,фиолетовый,умеренный,"['Австралия', 'Африка']"
Хризантема,фиолетовый,сильный,"['Австралия', 'Северная Америка', 'Южная Америка']"
Хризантема,красный,слабый,"['Африка', 'Азия']"
Орхидея,голубой,умеренный,"['Южная Америка', 'Европа', 'Азия']"
Лаванда,зелёный,слабый,"['Северная Америка', 'Австралия', 'Южная Америка']"
Жасмин,голубой,слабый,"['Австралия', 'Южная Америка']"
Тюльпан,жёлтый,умеренный,"['Северная Америка', 'Южная Америка']"
Гвоздика,белый,умеренный,"['Австралия', 'Азия', 'Южная Америка']"
Тюльпан,зелёный,сильный,"['Южная Америка', 'Африка']"
Гиацинт,белый,сильный,['Азия']
Бегония,розовый,сильный,"['Европа', 'Африка', 'Южная Америка']"
Орхидея,красный,умеренный,['Европа']
Жасмин,белый,умеренный,"['Австралия', 'Азия']"
Роза,белый,сильный,['Австралия']
Гвоздика,розовый,слабый,"['Азия', 'Северная Америка', 'Южная Америка']"
Гиацинт,розовый,сильный,"['Южная Америка', 'Африка']"
Пион,синий,умеренный,"['Африка', 'Австралия', 'Азия']"
Нарцисс,красный,умеренный,['Австралия']
Пион,синий,сильный,"['Африка', 'Южная Америка', 'Азия']"
Нарцисс,оранжевый,сильный,"['Южная Америка', 'Европа', 'Азия']"
Хризантема,розовый,слабый,['Южная Америка']
Гвоздика,жёлтый,слабый,['Европа']
Лаванда,жёлтый,слабый,"['Южная Америка', 'Северная Америка']"
Лилия,красный,умеренный,"['Африка', 'Европа']"
Лилия,голубой,слабый,['Австралия']
Бархатцы,фиолетовый,слабый,"['Европа', 'Азия', 'Южная Америка']"
Жасмин,оранжевый,слабый,"['Африка', 'Европа', 'Австралия']"
Лилия,голубой,умеренный,['Азия']
Орхидея,голубой,слабый,"['Южная Америка', 'Африка', 'Азия']"
Жасмин,зелёный,умеренный,"['Северная Америка', 'Австралия', 'Африка']"
Нарцисс,белый,умеренный,['Европа']
Орхидея,зелёный,сильный,"['Европа', 'Австралия', 'Северная Америка']"
Тюльпан,зелёный,слабый,"['Южная Америка', 'Северная Америка']"
Бархатцы,зелёный,умеренный,"['Азия', 'Африка', 'Южная Америка']"
Пион,розовый,умеренный,"['Европа', 'Африка', 'Австралия']"
Хризантема,голубой,умеренный,"['Северная Америка', 'Австралия', 'Азия']"
Жасмин,зелёный,умеренный,"['Европа', 'Южная Америка', 'Азия']"
Роза,голубой,слабый,['Северная Америка']
Лилия,красный,сильный,"['Азия', 'Африка']"
Пион,жёлтый,слабый,['Азия']
Лилия,голубой,слабый,"['Азия', 'Европа']"
Лаванда,розовый,умеренный,['Африка']
Гвоздика,жёлтый,умеренный,['Азия']
Бегония,голубой,умеренный,"['Африка', 'Северная Америка', 'Европа']"
Тюльпан,оранжевый,умеренный,['Южная Америка']
Маргаритка,красный,сильный,"['Европа', 'Австралия']"
Бархатцы,белый,слабый,"['Южная Америка', 'Европа']"
Хризантема,фиолетовый,слабый,"['Европа', 'Азия']"
Бегония,голубой,сильный,"['Северная Америка', 'Азия', 'Австралия']"
Орхидея,синий,слабый,['Азия']
Гиацинт,голубой,слабый,"['Азия', 'Европа', 'Южная Америка']"
Пион,голубой,слабый,['Африка']
Лаванда,красный,умеренный,"['Азия', 'Европа', 'Африка']"
Жасмин,синий,умеренный,"['Азия', 'Австралия']"
Лилия,синий,слабый,['Европа']
Жасмин,зелёный,слабый,"['Северная Америка', 'Австралия']"
Гиацинт,зелёный,слабый,['Европа']
Лилия,белый,умеренный,['Азия']
Лаванда,зелёный,слабый,['Азия']
Лаванда,оранжевый,сильный,"['Северная Америка', 'Европа']"
Маргаритка,красный,умеренный,"['Южная Америка', 'Азия']"
Лилия,красный,сильный,"['Африка', 'Азия']"
Жасмин,фиолетовый,умеренный,"['Австралия', 'Азия', 'Африка']"
Лилия,фиолетовый,умеренный,"['Австралия', 'Северная Америка', 'Южная Америка']"
Гиацинт,синий,слабый,"['Австралия', 'Азия']"
Орхидея,белый,слабый,['Северная Америка']
Гиацинт,жёлтый,умеренный,['Европа']
Маргаритка,белый,слабый,['Австралия']
Роза,голубой,умеренный,"['Австралия', 'Северная Америка']"
Нарцисс,розовый,сильный,"['Африка', 'Южная Америка']"
Жасмин,розовый,сильный,['Европа']
Лилия,зелёный,сильный,['Северная Америка']
Пион,оранжевый,умеренный,"['Южная Америка', 'Северная Америка']"
Хризантема,красный,слабый,"['Южная Америка', 'Азия']"
Нарцисс,фиолетовый,слабый,"['Европа', 'Азия']"
Маргаритка,голубой,сильный,"['Азия', 'Северная Америка', 'Австралия']"
Маргаритка,фиолетовый,умеренный,['Австралия']
Нарцисс,оранжевый,умеренный,"['Южная Америка', 'Австралия', 'Африка']"
Пион,голубой,слабый,"['Северная Америка', 'Европа']"
Маргаритка,белый,сильный,"['Европа', 'Северная Америка', 'Азия']"
Нарцисс,голубой,сильный,"['Австралия', 'Африка']"
Пион,оранжевый,сильный,"['Европа', 'Австралия']"
Лилия,белый,сильный,['Азия']
Лаванда,голубой,умеренный,"['Австралия', 'Южная Америка', 'Африка']"
Нарцисс,синий,сильный,['Африка']
Хризантема,красный,умеренный,"['Азия', 'Южная Америка']"
Гиацинт,красный,слабый,['Европа']
Орхидея,оранжевый,умеренный,"['Африка', 'Северная Америка', 'Азия']"
Лаванда,синий,слабый,"['Южная Америка', 'Африка', 'Северная Америка']"
Бархатцы,зелёный,слабый,['Европа']
Нарцисс,синий,слабый,['Европа']
Гиацинт,оранжевый,слабый,['Южная Америка']
Гвоздика,оранжевый,умеренный,"['Австралия', 'Европа', 'Азия']"
Нарцисс,розовый,умеренный,['Северная Америка']
Пион,голубой,слабый,"['Северная Америка', 'Азия', 'Австралия']"
Маргаритка,зелёный,умеренный,"['Южная Америка', 'Африка', 'Европа']"
Хризантема,жёлтый,умеренный,['Азия']
Лаванда,белый,слабый,"['Азия', 'Южная Америка', 'Северная Америка']"
Гвоздика,фиолетовый,умеренный,"['Австралия', 'Европа', 'Азия']"
Маргаритка,красный,слабый,"['Африка', 'Южная Америка']"
Гиацинт,розовый,умеренный,"['Южная Америка', 'Северная Америка']"
Жасмин,голубой,сильный,['Южная Америка']
Лаванда,оранжевый,слабый,['Азия']
Нарцисс,зелёный,слабый,['Африка']
Гвоздика,синий,сильный,"['Австралия', 'Азия', 'Европа']"
Пион,синий,слабый,['Северная Америка']
Тюльпан,синий,слабый,['Австралия']
Гиацинт,белый,умеренный,"['Африка', 'Австралия', 'Азия']"
Тюльпан,синий,сильный,"['Азия', 'Южная Америка']"
Лилия,оранжевый,слабый,['Европа']
Хризантема,белый,сильный,"['Африка', 'Северная Америка']"
Бегония,красный,умеренный,['Южная Америка']
Бегония,оранжевый,сильный,"['Азия', 'Южная Америка']"
Жасмин,оранжевый,слабый,"['Африка', 'Северная Америка']"
Маргаритка,жёлтый,умеренный,"['Южная Америка', 'Азия']"
Бегония,фиолетовый,сильный,"['Северная Америка', 'Африка']"
Тюльпан,красный,слабый,"['Австралия', 'Азия']"
Лаванда,фиолетовый,умеренный,['Азия']
Пион,фиолетовый,умеренный,"['Северная Америка', 'Европа']"
Жасмин,красный,умеренный,['Южная Америка']
Тюльпан,синий,сильный,"['Южная Америка', 'Северная Америка', 'Австралия']"
Роза,жёлтый,сильный,"['Азия', 'Северная Америка']"
Бархатцы,белый,умеренный,"['Северная Америка', 'Азия']"
Лилия,розовый,умеренный,"['Австралия', 'Южная Америка']"
Жасмин,оранжевый,умеренный,"['Северная Америка', 'Африка']"
Гвоздика,синий,умеренный,"['Южная Америка', 'Африка']"
Бархатцы,синий,слабый,['Африка']
Роза,розовый,сильный,['Африка']
Хризантема,оранжевый,сильный,"['Южная Америка', 'Европа', 'Азия']"
Гиацинт,голубой,умеренный,['Европа']
Гвоздика,белый,слабый,"['Северная Америка', 'Африка']"
Гиацинт,жёлтый,слабый,['Южная Америка']
Бархатцы,зелёный,слабый,"['Южная Америка', 'Северная Америка']"
Нарцисс,розовый,умеренный,"['Австралия', 'Северная Америка', 'Азия']"
Гвоздика,синий,слабый,"['Африка', 'Азия']"
Хризантема,красный,умеренный,['Африка']
Гвоздика,зелёный,слабый,"['Северная Америка', 'Азия', 'Африка']"
Бархатцы,красный,сильный,['Австралия']
Бегония,зелёный,сильный,"['Северная Америка', 'Европа', 'Австралия']"
Жасмин,оранжевый,слабый,"['Австралия', 'Северная Америка']"
Гвоздика,розовый,умеренный,"['Южная Америка', 'Азия']"
Жасмин,фиолетовый,слабый,"['Азия', 'Австралия']"
Гвоздика,оранжевый,сильный,"['Африка', 'Европа', 'Азия']"
Бархатцы,фиолетовый,слабый,['Европа']
Тюльпан,розовый,слабый,['Европа']
Гвоздика,фиолетовый,сильный,"['Австралия', 'Азия', 'Африка']"
Лаванда,голубой,слабый,['Австралия']
Маргаритка,жёлтый,умеренный,"['Северная Америка', 'Азия', 'Африка']"
Гвоздика,красный,слабый,"['Европа', 'Азия']"
Лилия,розовый,слабый,['Африка']
Хризантема,синий,слабый,"['Европа', 'Азия']"
Нарцисс,красный,слабый,"['Африка', 'Европа', 'Южная Америка']"
Пион,голубой,сильный,['Азия']
Хризантема,жёлтый,умеренный,"['Северная Америка', 'Австралия']"
Маргаритка,синий,сильный,"['Австралия', 'Европа', 'Южная Америка']"
Лилия,розовый,сильный,"['Азия', 'Австралия', 'Северная Америка']"
Пион,белый,умеренный,['Азия']
Бегония,розовый,умеренный,['Европа']
Жасмин,фиолетовый,умеренный,"['Австралия', 'Азия', 'Северная Америка']"
Тюльпан,голубой,умеренный,['Австралия']
Лаванда,жёлтый,сильный,"['Южная Америка', 'Азия', 'Северная Америка']"
Бархатцы,белый,умеренный,['Европа']
Гвоздика,синий,слабый,"['Азия', 'Австралия', 'Африка']"
Жасмин,оранжевый,умеренный,['Африка']
Орхидея,фиолетовый,умеренный,"['Европа', 'Северная Америка']"
Бегония,оранжевый,слабый,['Африка']
Пион,фиолетовый,умеренный,['Европа']
Роза,жёлтый,сильный,"['Африка', 'Европа', 'Северная Америка']"
Лаванда,белый,сильный,"['Южная Америка', 'Европа']"
Роза,оранжевый,умеренный,"['Северная Америка', 'Европа', 'Африка']"
Гвоздика,фиолетовый,слабый,"['Европа', 'Африка', 'Южная Америка']"
Жасмин,оранжевый,сильный,"['Европа', 'Африка', 'Австралия']"
Гвоздика,красный,слабый,['Южная Америка']
Нарцисс,белый,сильный,['Южная Америка']
Хризантема,голубой,умеренный,"['Азия', 'Австралия']"
Бегония,красный,сильный,['Северная Америка']
Хризантема,синий,сильный,"['Южная Америка', 'Северная Америка', 'Африка']"
Лаванда,синий,умеренный,"['Северная Америка', 'Азия', 'Южная Америка']"
Пион,розовый,умеренный,"['Африка', 'Азия', 'Австралия']"
Нарцисс,фиолетовый,слабый,['Африка']
Бархатцы,зелёный,слабый,"['Африка', 'Европа']"
Лилия,фиолетовый,умеренный,['Европа']
Гиацинт,жёлтый,сильный,['Азия']
Бархатцы,фиолетовый,сильный,"['Европа', 'Африка', 'Азия']"
Хризантема,розовый,слабый,"['Австралия', 'Европа', 'Африка']"
Бархатцы,белый,сильный,['Южная Америка']
Пион,розовый,умеренный,['Азия']
Гвоздика,розовый,слабый,"['Южная Америка', 'Азия', 'Африка']"
Хризантема,розовый,умеренный,"['Азия', 'Европа']"
Бегония,зелёный,сильный,"['Северная Америка', 'Европа']"
Тюльпан,голубой,слабый,"['Северная Америка', 'Африка', 'Австралия']"
Бегония,красный,сильный,['Южная Америка']
Нарцисс,белый,сильный,['Австралия']
Лаванда,синий,умеренный,"['Северная Америка', 'Южная Америка']"
Маргаритка,фиолетовый,умеренный,"['Европа', 'Африка', 'Северная Америка']"
Лаванда,оранжевый,сильный,['Австралия']
Гиацинт,красный,умеренный,"['Европа', 'Австралия']"
Гиацинт,белый,слабый,"['Южная Америка', 'Австралия', 'Африка']"
Пион,красный,слабый,"['Африка', 'Северная Америка']"
Бархатцы,синий,умеренный,"['Африка', 'Австралия']"
Пион,синий,слабый,"['Северная Америка', 'Европа']"
Лаванда,зелёный,умеренный,"['Южная Америка', 'Европа']"
Орхидея,синий,умеренный,"['Северная Америка', 'Европа']"
Нарцисс,оранжевый,умеренный,['Европа']
Маргаритка,оранжевый,слабый,"['Южная Америка', 'Европа', 'Азия']"
Нарцисс,зелёный,умеренный,['Южная Америка']
Бархатцы,розовый,умеренный,['Северная Америка']
Роза,зелёный,умеренный,"['Северная Америка', 'Европа', 'Австралия']"
Бегония,синий,сильный,"['Африка', 'Европа']"
Хризантема,синий,умеренный,"['Азия', 'Северная Америка', 'Австралия']"
Гиацинт,голубой,слабый,['Южная Америка']
Пион,синий,умеренный,"['Африка', 'Азия', 'Европа']"
Роза,синий,слабый,"['Азия', 'Австралия', 'Южная Америка']"
Орхидея,фиолетовый,умеренный,['Северная Америка']
Лилия,оранжевый,сильный,['Европа']
Лилия,зелёный,слабый,"['Южная Америка', 'Европа']"
Бегония,зелёный,сильный,['Африка']
Маргаритка,синий,слабый,"['Европа', 'Северная Америка', 'Австралия']"
Орхидея,оранжевый,сильный,['Европа']
Маргаритка,синий,слабый,['Европа']
Лаванда,розовый,слабый,"['Европа', 'Азия']"
Роза,зелёный,сильный,"['Африка', 'Северная Америка']"
Жасмин,жёлтый,умеренный,['Африка']
Тюльпан,розовый,умеренный,['Европа']
Лаванда,оранжевый,умеренный,['Африка']
Тюльпан,оранжевый,сильный,"['Южная Америка', 'Австралия', 'Европа']"
Лилия,розовый,слабый,"['Африка', 'Австралия']"
Орхидея,зелёный,умеренный,"['Азия', 'Австралия', 'Европа']"
Лаванда,красный,сильный,"['Северная Америка', 'Африка', 'Европа']"
Нарцисс,голубой,слабый,"['Австралия', 'Северная Америка']"
Маргаритка,розовый,слабый,"['Азия', 'Южная Америка', 'Северная Америка']"
Гвоздика,оранжевый,умеренный,['Южная Америка']
Тюльпан,красный,умеренный,"['Северная Америка', 'Африка', 'Австралия']"
Лилия,зелёный,умеренный,"['Африка', 'Азия']"
Лаванда,белый,сильный,"['Австралия', 'Южная Америка', 'Северная Америка']"
Тюльпан,белый,сильный,"['Европа', 'Африка']"
Орхидея,жёлтый,умеренный,['Южная Америка']
Лилия,красный,сильный,"['Африка', 'Южная Америка', 'Северная Америка']"
Лилия,жёлтый,умеренный,"['Северная Америка', 'Южная Америка']"
Маргаритка,фиолетовый,сильный,"['Северная Америка', 'Европа', 'Африка']"
Лилия,розовый,сильный,"['Европа', 'Африка']"
Гиацинт,зелёный,сильный,"['Австралия', 'Азия']"
Лаванда,синий,умеренный,"['Европа', 'Северная Америка', 'Азия']"
Жасмин,белый,умеренный,['Азия']
Орхидея,синий,слабый,"['Австралия', 'Африка']"
Лилия,красный,умеренный,"['Африка', 'Южная Америка']"
Нарцисс,жёлтый,слабый,"['Южная Америка', 'Европа']"
Жасмин,жёлтый,сильный,"['Южная Америка', 'Европа', 'Африка']"
Бегония,жёлтый,сильный,"['Африка', 'Северная Америка', 'Австралия']"
Бархатцы,фиолетовый,сильный,"['Азия', 'Южная Америка']"
Пион,голубой,умеренный,"['Южная Америка', 'Европа']"
Хризантема,фиолетовый,сильный,"['Европа', 'Азия']"
Лилия,синий,умеренный,['Африка']
Лаванда,оранжевый,сильный,"['Южная Америка', 'Австралия', 'Азия']"
Орхидея,красный,слабый,['Северная Америка']
Жасмин,белый,слабый,"['Европа', 'Африка']"
Лилия,розовый,слабый,"['Азия', 'Северная Америка', 'Южная Америка']"
Маргаритка,белый,сильный,['Северная Америка']
Орхидея,зелёный,умеренный,"['Австралия', 'Северная Америка', 'Европа']"
Пион,синий,сильный,['Африка']
Маргаритка,розовый,слабый,['Африка']
Бархатцы,оранжевый,умеренный,"['Азия', 'Европа']"
Маргаритка,голубой,умеренный,"['Южная Америка', 'Азия']"
Лаванда,белый,сильный,"['Африка', 'Европа']"
Хризантема,голубой,слабый,"['Южная Америка', 'Австралия', 'Африка']"
Бархатцы,белый,сильный,"['Северная Америка', 'Австралия']"
Орхидея,оранжевый,слабый,"['Африка', 'Северная Америка', 'Европа']"
Тюльпан,красный,умеренный,['Южная Америка']
Тюльпан,голубой,умеренный,['Северная Америка']
Орхидея,розовый,слабый,"['Европа', 'Азия', 'Австралия']"
Пион,фиолетовый,сильный,['Африка']
Лаванда,зелёный,умеренный,['Австралия']
Жасмин,жёлтый,сильный,"['Южная Америка', 'Австралия', 'Северная Америка']"
Нарцисс,розовый,слабый,"['Европа', 'Северная Америка']"
Жасмин,розовый,сильный,"['Азия', 'Южная Америка']"
Жасмин,розовый,сильный,['Азия']
Тюльпан,розовый,умеренный,['Южная Америка']
Орхидея,зелёный,сильный,"['Австралия', 'Азия', 'Южная Америка']"
Лилия,жёлтый,умеренный,"['Австралия', 'Северная Америка', 'Азия']"
Лаванда,фиолетовый,умеренный,"['Австралия', 'Азия', 'Африка']"
Гвоздика,фиолетовый,сильный,"['Европа', 'Северная Америка', 'Южная Америка']"
Лилия,зелёный,слабый,"['Северная Америка', 'Азия', 'Европа']"
Пион,зелёный,сильный,['Африка']
Хризантема,белый,умеренный,"['Азия', 'Южная Америка', 'Северная Америка']"
Бегония,белый,слабый,"['Азия', 'Северная Америка']"
Маргаритка,жёлтый,сильный,"['Австралия', 'Европа']"
Маргаритка,красный,умеренный,"['Европа', 'Южная Америка']"
Тюльпан,оранжевый,сильный,"['Азия', 'Африка']"
Бархатцы,жёлтый,сильный,"['Австралия', 'Азия']"
Маргаритка,фиолетовый,слабый,"['Австралия', 'Европа']"
Гиацинт,розовый,сильный,"['Северная Америка', 'Европа', 'Южная Америка']"
Гвоздика,синий,слабый,"['Северная Америка', 'Южная Америка']"
Хризантема,розовый,слабый,"['Азия', 'Северная Америка', 'Австралия']"
Жасмин,красный,сильный,"['Азия', 'Африка']"
Бархатцы,фиолетовый,сильный,['Африка']
Роза,фиолетовый,сильный,"['Африка', 'Азия']"
Гиацинт,жёлтый,сильный,"['Австралия', 'Европа']"
Нарцисс,розовый,сильный,['Европа']
Гвоздика,красный,умеренный,['Европа']
Тюльпан,зелёный,умеренный,"['Австралия', 'Европа', 'Африка']"
Бархатцы,розовый,сильный,"['Европа', 'Африка', 'Азия']"
Гвоздика,оранжевый,сильный,"['Азия', 'Африка', 'Южная Америка']"
Гиацинт,белый,умеренный,"['Азия', 'Южная Америка']"
Лилия,фиолетовый,сильный,"['Азия', 'Австралия', 'Европа']"
Жасмин,оранжевый,сильный,"['Южная Америка', 'Австралия', 'Европа']"
Жасмин,голубой,умеренный,['Африка']
Лаванда,белый,сильный,"['Африка', 'Европа', 'Северная Америка']"
Орхидея,жёлтый,слабый,"['Северная Америка', 'Европа', 'Азия']"
Бархатцы,красный,сильный,"['Южная Америка', 'Северная Америка', 'Азия']"
Маргаритка,фиолетовый,умеренный,"['Европа', 'Африка', 'Северная Америка']"
Гвоздика,зелёный,слабый,['Северная Америка']
Тюльпан,голубой,сильный,"['Северная Америка', 'Австралия', 'Южная Америка']"
Роза,голубой,сильный,"['Европа', 'Южная Америка']"
Бегония,оранжевый,сильный,"['Южная Америка', 'Африка']"
Орхидея,оранжевый,слабый,"['Австралия', 'Южная Америка']"
Гиацинт,жёлтый,умеренный,"['Африка', 'Северная Америка']"
Жасмин,голубой,сильный,"['Африка', 'Австралия']"
Орхидея,красный,сильный,['Европа']
Бархатцы,розовый,умеренный,"['Европа', 'Азия', 'Южная Америка']"
Лаванда,оранжевый,умеренный,"['Северная Америка', 'Южная Америка', 'Африка']"
Лилия,голубой,слабый,"['Азия', 'Южная Америка']"
Жасмин,оранжевый,умеренный,['Азия']
Гиацинт,розовый,умеренный,['Африка']
Пион,оранжевый,слабый,['Азия']
Маргаритка,жёлтый,умеренный,"['Азия', 'Африка']"
Лилия,розовый,сильный,['Южная Америка']
Лаванда,голубой,умеренный,"['Австралия', 'Азия']"
Жасмин,оранжевый,сильный,"['Австралия', 'Азия', 'Африка']"
Орхидея,синий,слабый,"['Европа', 'Южная Америка']"
Пион,оранжевый,слабый,['Африка']
Лаванда,синий,умеренный,"['Южная Америка', 'Северная Америка']"
Бархатцы,розовый,сильный,"['Европа', 'Африка', 'Южная Америка']"
Лилия,розовый,умеренный,"['Европа', 'Азия', 'Африка']"
Маргаритка,красный,слабый,['Южная Америка']
Лаванда,белый,слабый,"['Азия', 'Африка', 'Австралия']"
Бегония,белый,умеренный,"['Северная Америка', 'Азия', 'Африка']"
Роза,белый,умеренный,['Австралия']
Нарцисс,белый,сильный,['Северная Америка']
Орхидея,зелёный,сильный,"['Северная Америка', 'Южная Америка', 'Европа']"
Бегония,белый,слабый,['Европа']
Лилия,белый,слабый,['Северная Америка']
Жасмин,зелёный,слабый,"['Азия', 'Европа', 'Южная Америка']"
Бархатцы,синий,слабый,"['Южная Америка', 'Австралия']"
Лилия,зелёный,слабый,"['Австралия', 'Европа']"
Гиацинт,голубой,слабый,['Северная Америка']
Бегония,белый,умеренный,"['Азия', 'Северная Америка']"
Лаванда,жёлтый,умеренный,['Южная Америка']
Пион,фиолетовый,сильный,"['Африка', 'Азия', 'Южная Америка']"
Гвоздика,оранжевый,слабый,"['Африка', 'Азия', 'Европа']"
Лаванда,жёлтый,слабый,['Африка']
Хризантема,голубой,умеренный,"['Европа', 'Азия', 'Северная Америка']"
Нарцисс,белый,сильный,['Южная Америка']
Роза,голубой,сильный,"['Африка', 'Австралия']"
Хризантема,красный,умеренный,"['Южная Америка', 'Северная Америка', 'Азия']"
Тюльпан,синий,умеренный,"['Европа', 'Северная Америка']"
Бегония,оранжевый,слабый,"['Южная Америка', 'Африка']"
Гвоздика,белый,умеренный,['Африка']
Бархатцы,зелёный,сильный,"['Азия', 'Европа', 'Африка']"
Роза,фиолетовый,сильный,"['Австралия', 'Северная Америка', 'Азия']"
Маргаритка,голубой,сильный,['Европа']
Бегония,жёлтый,слабый,['Северная Америка']
Роза,жёлтый,умеренный,['Азия']
Хризантема,голубой,умеренный,['Южная Америка']
Пион,фиолетовый,умеренный,['Африка']
Гиацинт,зелёный,сильный,['Азия']
Лилия,красный,сильный,"['Южная Америка', 'Африка', 'Азия']"
Бархатцы,розовый,умеренный,"['Европа', 'Южная Америка']"
